Rating,Review,Timestamp
1,I am facing a issue of reducing likes TikTok plz don't reduce my likes I hate this bug and help me and stop removing my likes,2024-11-14 09:16:18
5,Please TikTok Unbanned the account Karak King 😢😢😢❣️,2024-11-14 09:14:49
1,Censorship on tiktok is so much worse than other platforms. It's like US govt is operating this app directly,2024-11-14 09:14:26
5,So good,2024-11-14 09:14:11
5,please banned kashifafridiptitiger804.account plzzz plzz plZ PLZZZZ plzz thank you,2024-11-14 09:13:47
4,Nice very good,2024-11-14 09:13:03
1,"I've been using tiktok for many years,never had a problem,but recently,one of my accounts logged out and I can't get into that email address of mine on which the account was registered to,I'm trying to reach out to an agent from tiktok that can help me recover that account,can I get someone to email me and help me log in to that account because I forgot the password of that account and I can't change the password because I can't access the email on which my account was registered to",2024-11-14 09:10:26
5,Very good,2024-11-14 09:10:00
4,This app is really a lot of enjoyment 😉,2024-11-14 09:09:14
5,Nice nice,2024-11-14 09:07:13
4,راشد,2024-11-14 09:07:01
1,"I keep getting emails saying that these people are in my contact list. I do not and have not ever downloaded a TikTok account. They some how also gained access trying to purchase things on TikTok using my PayPal , but since I keep my card locked so far no money has been paid out . I do not know who is using my email or phone number for an account on TikTok but I really would like it to be handled. Because of money ever gets taken out of my banking for a purchase I will prosecute TikTok.",2024-11-14 09:06:05
5,Please karak king ka account unban karo please 🙏🥺🥹🙏🙏🙏🥹🥹🙏🙏,2024-11-14 09:05:11
5,Yes Tik Tok,2024-11-14 09:01:43
5,Plz tik tok team unfreeze my account plz sport mee,2024-11-14 09:01:03
3,I miss you,2024-11-14 08:57:59
5,সেলিম আলি,2024-11-14 08:57:32
5,👌,2024-11-14 08:56:35
4,Please viral my account please for you,2024-11-14 08:55:59
5,Good,2024-11-14 08:54:21
1,Inappropriate videos,2024-11-14 08:54:03
5,good very good app,2024-11-14 08:53:56
5,Dear Tiktok team Location option not showing my account plz enable location option my account,2024-11-14 08:48:20
5,Ali jani 9,2024-11-14 08:46:07
3,Views and likes problem,2024-11-14 08:46:06
3,Good. Just use a good phone if you don't want TikTok to be slow. Lol,2024-11-14 08:44:10
1,Good,2024-11-14 08:43:51
2,Sudheer,2024-11-14 08:42:52
5,Hi dear TikTok I am a new user on tiktok application please check my new account namely @zari.sister and viral my all videos on TikTok for you page,2024-11-14 08:42:28
5,Nice apps,2024-11-14 08:39:45
5,good app,2024-11-14 08:35:32
5,Qamar abbas 123,2024-11-14 08:32:54
5,For you,2024-11-14 08:31:53
5,Exellent,2024-11-14 08:31:49
5,Attitude story and sad 😭😭 songs,2024-11-14 08:31:38
5,It was amazing app,2024-11-14 08:30:35
5,Alihamzagujjar Gujjarg,2024-11-14 08:30:02
5,For yuo MUBARAK KHAN Followers,2024-11-14 08:30:02
5,Tge best app,2024-11-14 08:29:55
5,Good app,2024-11-14 08:29:06
3,Tik tok acount unfrez kren,2024-11-14 08:27:23
4,News dateline apply in a Sundance by the news on going to be late to school and amercanschools and the airlines overaged gas make it early next by the set 34days at year ago in 37 years at school and getting a home news all she said is you pop the vehicle at excuses it can't be park but in really it was a be red on a worlds be news vehicle at mall eating pizza pizza pizza 🍕🍕🍕 the short cakes at Costco for mechanics,2024-11-14 08:26:24
3,Good App,2024-11-14 08:24:54
5,Absolutely amazing. So many opportunities and so much fun times to have. Find your people get your bag and have an amazing team being you to call family ! I love tiktok,2024-11-14 08:24:11
1,Nice😇😇😇,2024-11-14 08:24:10
5,please mara tiktok ide Mukhlis Buzdar unbind karo,2024-11-14 08:23:25
2,An update is needed every time I go to the app. Then it seems as if I can't use it without Other procedures. I simply Want to watch videos and thats rare.. There isn't a problem when I make a purchase!!! I could get rid of this altogether and not miss it.,2024-11-14 08:21:21
1,Too addicting to the king of the charactwr and the charactwr and the charactwr and the other ppl are W's in ye to be honest I don't know if I eat them you 😭 me some way to help 😁😁 run into it 😉😁 and the fact ☺️☺️ and I think 💬 is a crush in my crown so far I don't think so I don't even have any or anything else u need a tank of friends,2024-11-14 08:19:20
1,No like no views no followers are going up Koi video viral nhi ho Raha TikTok team unfreeze my account pls,2024-11-14 08:19:14
5,Please TikTok Tame viral my TikTok account please @khizar.25g 🥺🥺🥺🥺🥺🥺 please,2024-11-14 08:18:41
5,THIS IS SO GOOD AAP ☺,2024-11-14 08:17:04
5,Having fun with our,2024-11-14 08:14:53
2,Lately tik Tok sucks I get black videos... or I get other videos that take over videos I'm trying to watch and I can never see the original,2024-11-14 08:12:22
5,Foryoutrick,2024-11-14 08:05:02
5,খুব ভালো,2024-11-14 08:03:39
5,Good,2024-11-14 08:01:02
1,"Hi Solve my Tik Tok problem, my Tik Tok videos, views more than 150, won't go up, My videos do not go to for you thanks to the Tok Tok team, please solve the problem of my Tok Tok account User name. y.tahair5",2024-11-14 08:00:03
3,I like this app,2024-11-14 07:59:11
1,Only simps use this,2024-11-14 07:59:06
5,This app has been highly instrumental in our pursuit toward increase. Thanx 🙂,2024-11-14 07:57:31
3,Very nice =),2024-11-14 07:57:10
5,Best app fallow me please my account name @cute_yar_1,2024-11-14 07:56:06
5,Good app,2024-11-14 07:55:18
5,Dear TikTok Team please viral My all videos and support me please 🥺🙏,2024-11-14 07:53:19
5,Please sport 20k follower 130 send like. Mohabbat.jaan45 account yojana,2024-11-14 07:51:21
3,"Dear tiktok team mera account freez ha so please unfreeze my account. My account name, bayan original thanks 🙏 my own",2024-11-14 07:50:54
2,It's dificulted,2024-11-14 07:50:53
4,It's good version but I have some issues,2024-11-14 07:50:47
1,It bans me I try to make a new account it does not let me because I'm pliss tiktok un ban me,2024-11-14 07:50:30
5,Good👍,2024-11-14 07:49:52
5,Please 10k followers 100k likes please 🙏🙏🙏🙏🙏 Tiktok team I love you I miss you user dangerous.group6,2024-11-14 07:49:44
1,Bad for health,2024-11-14 07:48:40
5,😃😃😃,2024-11-14 07:46:10
5,I love tik tok,2024-11-14 07:45:18
5,Please for you page video And like And followers 😭🥲🥲😭😭,2024-11-14 07:44:17
5,Nitaihj,2024-11-14 07:43:00
5,Please my TikTok account viral karo please @user jar.khan66 please viral karo🙏🙏🙏🙏🙏 video viral karo please,2024-11-14 07:42:27
5,Good app👍,2024-11-14 07:40:13
5,Please dear tiktok team unbanned my friend tiktok account please😭😭😭 @malik saeed 7965 please love you 😘 I miss you karak king,2024-11-14 07:39:38
5,Who made this app?... who made this I love it💗,2024-11-14 07:39:05
1,islam.taizul8,2024-11-14 07:39:03
5,Please dear Tiktok team unfreeze my Tiktok account please please😓😓😓😓😓😓😓@usergulfam.aqeel.578 Please love you😘😘 Miss you karak king plzzzzzzzzzzz viral my Tiktok account,2024-11-14 07:36:03
5,Mehedi,2024-11-14 07:35:58
5,Minecraft,2024-11-14 07:35:36
4,Please tiktok team unfrzee My account mzain5571 and all video for you,2024-11-14 07:35:31
5,Please tiktok team virl my account awaiskin26 plz virl my vadio,2024-11-14 07:34:40
4,Until I start earning money when I fill all the stars but so far it's just nice,2024-11-14 07:32:53
5,Tiktok online in tiktok tv please account unlebana please @zohaibcom15 please 😢😢 love you tiktok please miss you my account @zohaibcom15 🙏🏻🙏🏻😢😢😢😢,2024-11-14 07:28:26
1,"Tiktok won't let me text my friends. It gives me violation warning even tho i just send ""hi"" or a video😐",2024-11-14 07:27:03
4,KAMBOH KING 👑,2024-11-14 07:24:44
1,Assalamu alaikum to ToK team your account viral has been the like follower please viral my account to talk on follow please know this has been the working of slow motion of video the selected is tik Tok viral like follower live option. Is my please my account.@Abdullah52325,2024-11-14 07:22:22
5,Best appe for any time,2024-11-14 07:21:50
4,"It's a good app and VERY entertaining besides for some reason whenever I chat on another device besides phone it shuts down, But that's it. ^^",2024-11-14 07:20:03
1,After one month the app stopped working for me and then the site won't play anything till you have the app,2024-11-14 07:17:51
1,Time wasting app.,2024-11-14 07:13:45
5,please live my account tiktok team support me,2024-11-14 07:13:07
4,I like very much 🤗,2024-11-14 07:10:16
4,Please dear tam 😭🙏😭 unbanned my friend ttiktok account Please 🥹🥹🥹😰😰😰😰 @ussr danish Khan my by 2122 Please love you 😘 Miss you 😘 danish Khan ok,2024-11-14 07:08:04
5,Nicee,2024-11-14 07:07:18
5,My dear TikTok team please my account viral 🙏 like anad views one ik tok @khawajahanzala302 Please 🙏🙏🙏🙏🥺🥺 TikTok team please my account viral kr rakha ha 😍 love you too 😍and Miss you,2024-11-14 07:04:37
4,For you video @pti. pti943,2024-11-14 07:04:29
1,"Annoying, forced to install the app or else they purposefully cripple the web app and make it irritating to use so they can keep spamming you to install the app...",2024-11-14 07:03:07
5,Ok yes,2024-11-14 06:59:42
5,Foryou viral account,2024-11-14 06:58:00
5,Dear TikTok Team Please Unbanned Karak king Account 💔,2024-11-14 06:55:21
1,Good,2024-11-14 06:54:41
5,It is a nice time pass app I spent a good time with tiktok app I feel it's good for time passing 😍,2024-11-14 06:53:25
1,I can't follow,2024-11-14 06:52:55
4,TikTok followers 😥😭,2024-11-14 06:52:52
5,Viwes,2024-11-14 06:50:03
5,Rj adeel Ali foji band and,2024-11-14 06:49:55
5,Nomi Jan,2024-11-14 06:49:24
5,it's a good form of entertainment. looking forward to more cool updates,2024-11-14 06:49:23
1,Made an account a couple years ago to watch 1 video. Uninstalled after watching said video. I try to log in after reloading it to watch another video but can't because I got permabanned somehow. Makes no sense.,2024-11-14 06:47:38
1,So over this app they can only tell you half a story every time . Then you'll spend next 30min trying to find part 2 of the clip your watching . Not helpful at all . Stay away,2024-11-14 06:46:08
4,Please tiktok team viral my tiktok account please @komallasif09 I love you I say miss you,2024-11-14 06:45:53
5,I like the app but I am trying to get a filter it is called ultra dragon ball hero and some other ones is it okay if you can get them to working or just everything please or if y'all can't just restart the whole account,2024-11-14 06:45:40
1,Please 🥺 TikTok mara account for you pa la gia Please 🥺 10k fllowers please 🥺 🥲🥲🥲 @ saim gondal please 🥺 please mare id pa 10k follower please 🥺,2024-11-14 06:41:17
5,Voice,2024-11-14 06:39:09
5,My lovely app enjoyed,2024-11-14 06:38:14
1,"The most treacherous app i have ever encountered. I had multiple streaks that lit up the night sky and my absolutely horrendous friends house and it cheats on me with banning my absolutely treacherous, secluded, outer space, crawled from the below, schmuck from outer space dwarf planet on to earth friend. IT didn't ban them once nether 2 times but alot.I give this app a 0.1 out of 15028 billion points. I recommend you dont ever touch this cursed useless waste of effort app.",2024-11-14 06:38:06
5,Nice Apps,2024-11-14 06:34:26
5,Nice,2024-11-14 06:31:03
5,Yah app kis country ka hai,2024-11-14 06:28:43
1,Tiktok dear please viral🔥,2024-11-14 06:28:19
5,Good,2024-11-14 06:27:33
1,Good tiktok,2024-11-14 06:26:41
1,Lags,2024-11-14 06:24:25
5,I'm waiting to invent one with teenznude,2024-11-14 06:24:04
2,হআৃগৃহহ,2024-11-14 06:23:38
5,Amazing,2024-11-14 06:20:36
5,Nice,2024-11-14 06:20:34
3,Please TikTok team Mara new account ha please. Sport me @user yaseenbhutta 82 😥😢😥😥thank you,2024-11-14 06:19:53
2,My not video On tik tok for you Please my account it unfreeze Thanks,2024-11-14 06:19:16
2,YAR PLZZZZ 😥😥😥😥 KARAK KING,2024-11-14 06:14:44
1,Baseer,2024-11-14 06:14:38
5,Nice 🙂,2024-11-14 06:14:06
5,Good,2024-11-14 06:11:31
5,Good,2024-11-14 06:10:19
5,TikTok followers please 10k,2024-11-14 06:09:55
1,Tik tok won't let me scroll anymore for some reason and I don't know why,2024-11-14 06:05:49
5,Dear TikTok please sppot me viral my account,2024-11-14 06:04:38
4,Please tiktok team unbanned my account Here my personal data @ishfaq_Ahmad_57 Please unbanned me,2024-11-14 05:59:11
5,Good,2024-11-14 05:56:30
5,Please tik tok dear please my account FOR YOU ON please account user abuafnankhan1134 please for you on please 🙏🏻🙏🏻 I miss you tik tok team please for you on,2024-11-14 05:56:19
5,Please 🙏🙏 video for you page par 1 million views ho jaaye please tiktok request hai,2024-11-14 05:56:17
1,"Allows spread of hatred, political bs , but man call out a Creator about harassment and your content gets taken down as a violation instead of the creator spewing hatred. Let's content creators spread racism, and wishing SA on others. This app is literally toxic and allows only hatred flourish.",2024-11-14 05:55:56
5,I had it before and it was awesome,2024-11-14 05:55:01
5,It's great seeing how different people all over the world live.And be able to see there personal journey in life.And be able to make new friends.,2024-11-14 05:54:31
1,💩💩bale,2024-11-14 05:52:42
1,I would like racism and hate speech to actually be removed they have allowed a lot. 0 assistance when people stalk and threaten and dox others,2024-11-14 05:50:48
5,Good app,2024-11-14 05:49:39
3,Useful to content creator ....,2024-11-14 05:45:32
5,Account unfreeze please please 🥺🥺,2024-11-14 05:45:31
5,the one Tik Tok,2024-11-14 05:44:35
5,ستومان,2024-11-14 05:44:12
2,"Videos stutter frequently (drop frames), and there's a bug where some videos will be completely black but the sound will still play when scrolling. I know these are mostly likely Android issues as I didn't have them on iPhone but we should not be punished by choosing Android when it comes to TikTok.",2024-11-14 05:43:01
5,Best Post,2024-11-14 05:41:45
5,Tik tok live,2024-11-14 05:39:27
5,Amazing 👏,2024-11-14 05:35:45
3,Bad,2024-11-14 05:35:28
3,Nice app but in 2 gb ram mobile it so lack i request to do this low mb 😔,2024-11-14 05:35:00
5,I love it ❤️❤️,2024-11-14 05:34:18
1,It stops working when I watch another vid,2024-11-14 05:34:12
